t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still,raw_x,raw_y,raw_z
11028890,0.087,0.209,0.019,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,4.910
11028984,0.077,0.204,0.026,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.870,4.870
11029062,0.082,0.178,-0.007,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.810,4.750
11029140,0.075,0.189,0.033,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.450,-2.820,4.700
11029250,0.088,0.173,0.006,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.950,4.910
11029359,0.071,0.175,0.046,0.003,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.870,4.780
11029500,0.082,0.179,0.023,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.920,4.760
11029546,0.080,0.175,0.033,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.930,4.970
11029593,0.077,0.174,0.030,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.950,5.120
11029671,0.083,0.183,0.013,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.920,4.930
11029812,0.086,0.183,0.034,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.900,4.670
11029906,0.079,0.180,-0.001,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,4.890
11030015,0.088,0.184,-0.001,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.890,4.860
11030093,0.079,0.179,0.028,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.270,-2.940,5.050
11030187,0.085,0.172,0.032,0.004,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.860,4.640
11030265,0.089,0.182,0.015,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.900,4.770
11030343,0.085,0.184,0.023,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.930,4.900
11030453,0.090,0.180,-0.006,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.910,4.930
11030562,0.082,0.178,0.041,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.950,4.850
11030703,0.085,0.172,0.015,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.900,4.640
11030750,0.091,0.173,0.000,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.940,5.000
11030796,0.086,0.174,0.016,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.880,4.760
11030875,0.094,0.161,0.055,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.250,-2.950,4.990
11031015,0.081,0.180,0.053,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.880,4.640
11031109,0.102,0.174,0.035,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.960,5.010
11031218,0.095,0.196,0.006,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.920,4.890
11031296,0.089,0.171,0.004,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.840,5.000
11031390,0.102,0.163,0.025,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.260,-3.010,5.090
11031468,0.107,0.157,0.018,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.940,4.990
11031546,0.089,0.188,-0.023,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.940,4.950
11031656,0.094,0.184,0.010,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.890,4.920
11031765,0.109,0.187,0.031,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.920,4.930
11031906,0.101,0.185,0.034,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.940,4.990
11031953,0.109,0.188,0.032,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.940,4.890
11032000,0.096,0.199,-0.016,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.950,4.550
11032078,0.089,0.174,0.011,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.910,5.090
11032218,0.092,0.173,0.023,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.850,4.670
11032312,0.076,0.190,-0.014,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.900,4.920
11032437,0.082,0.183,0.013,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.930,4.970
11032515,0.088,0.191,-0.001,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.900,4.960
11032593,0.102,0.182,0.036,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.920,4.930
11032687,0.102,0.183,0.025,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.870,4.640
11032765,0.062,0.182,-0.017,0.004,-0.002,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.880,4.670
11032875,0.087,0.182,0.043,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.910,4.940
11032968,0.086,0.177,0.024,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.830,4.640
11033109,0.080,0.204,0.000,0.005,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.940,4.720
11033156,0.092,0.189,0.008,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.930,4.940
11033203,0.098,0.172,0.027,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.830,4.670
11033281,0.072,0.192,0.018,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.940,4.980
11033421,0.063,0.192,0.019,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.860,4.780
11033515,0.076,0.187,0.007,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,4.960
11033625,0.083,0.197,0.019,0.005,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.890,4.690
11033703,0.084,0.194,-0.003,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.900,5.140
11033796,0.081,0.195,0.009,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.940,5.130
11033875,0.081,0.185,0.028,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.940,5.120
11033953,0.080,0.188,0.026,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.920,4.950
11034062,0.086,0.182,0.031,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.950,5.060
11034171,0.070,0.183,0.004,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.930,4.940
11034312,0.084,0.185,0.009,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.260,-2.830,4.770
11034359,0.095,0.199,0.012,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.910,5.110
11034406,0.087,0.197,0.020,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.410,-2.820,4.790
11034484,0.070,0.209,0.009,0.005,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,4.920
11034625,0.076,0.199,-0.004,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.910,5.130
11034718,0.074,0.205,0.020,0.005,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.960,5.090
11034828,0.081,0.188,0.008,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.910,4.930
11034906,0.069,0.191,0.009,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.430,-2.860,4.800
11035000,0.063,0.185,0.041,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.860,4.760
11035078,0.061,0.183,0.021,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.440,-2.870,4.780
11035156,0.083,0.181,0.040,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.260,-2.970,5.090
11035265,0.086,0.198,0.030,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.950,4.920
11035375,0.079,0.196,0.034,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.910,4.940
11035515,0.081,0.186,0.012,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.900,4.980
11035562,0.067,0.193,0.034,0.004,-0.001,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.840,4.810
11035609,0.085,0.189,0.010,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.910,4.920
11035687,0.092,0.192,-0.001,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.870,4.680
11035828,0.095,0.196,-0.003,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.920,4.960
11035921,0.086,0.195,0.003,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.840,4.770
11036031,0.089,0.190,0.051,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.900,4.920
11036109,0.095,0.181,0.042,0.003,-0.002,-0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.900,4.940
11036203,0.095,0.184,0.011,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.870,4.740
11036281,0.082,0.190,0.017,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.890,4.860
11036359,0.086,0.186,0.010,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.880,4.780
11036468,0.088,0.185,0.052,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.910,4.980
11036578,0.086,0.186,0.039,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.900,4.850
11036718,0.100,0.178,0.037,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.890,4.640
11036765,0.093,0.176,0.024,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.920,4.870
11036812,0.095,0.191,0.034,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.250,-2.970,5.000
11036890,0.088,0.185,-0.014,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.950,5.130
11037031,0.099,0.187,0.015,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.270,-2.950,5.090
11037125,0.100,0.173,0.053,0.003,-0.002,-0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.930,4.940
11037171,0.093,0.185,0.005,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.870,4.650
11037234,0.084,0.194,-0.013,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.870,4.950
11037328,0.103,0.187,0.008,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.900,4.840
11037421,0.100,0.175,0.043,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.840,4.530
11037500,0.099,0.188,-0.017,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.930,4.960
11037562,0.101,0.178,0.007,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.880,4.790
11037671,0.094,0.174,0.005,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.900,4.940
11037781,0.080,0.190,-0.003,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.840,4.610
11037921,0.099,0.183,0.042,0.004,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.850,4.620
11037968,0.093,0.192,0.013,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.940,5.020
11038015,0.092,0.182,0.033,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.970,5.020
11038093,0.102,0.201,-0.018,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.950,4.990
11038234,0.096,0.196,0.003,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.950,4.880
11038328,0.086,0.182,0.016,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.930,4.810
11038437,0.090,0.177,-0.009,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.880,4.650
11038515,0.103,0.170,0.040,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.880,4.640
11038625,0.096,0.187,-0.014,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.930,4.950
11038687,0.083,0.189,-0.010,0.005,-0.002,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.270,-2.910,4.910
11038765,0.090,0.185,0.023,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.910,4.840
11038875,0.079,0.188,-0.035,0.004,-0.002,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.910,4.960
11038984,0.111,0.183,0.019,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.290,-2.870,4.710
11039125,0.069,0.187,-0.004,0.005,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.960,4.740
11039171,0.086,0.174,0.026,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.940,4.940
11039218,0.088,0.170,0.006,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.830,4.660
11039296,0.090,0.172,0.021,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.850,4.900
11039437,0.097,0.163,0.035,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.280,-2.910,4.940
11039531,0.084,0.186,0.005,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.250,-2.930,4.960
11039640,0.055,0.196,-0.013,0.005,-0.001,0.003,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.910,5.030
11039718,0.099,0.172,0.022,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.940,5.130
11039812,0.088,0.182,0.002,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.890,4.990
11039890,0.075,0.179,0.014,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.930,4.940
11039968,0.084,0.173,0.034,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,4.830
11040078,0.084,0.187,-0.007,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.920,5.010
11040187,0.090,0.180,0.030,0.004,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.380,-2.860,4.600
11040328,0.084,0.174,0.027,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.400,-2.870,4.670
11040375,0.079,0.178,0.022,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.940,4.950
11040421,0.078,0.176,-0.002,0.004,-0.001,0.002,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.420,-2.880,4.720
11040500,0.087,0.178,0.006,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.300,-2.910,4.920
11040640,0.078,0.184,0.009,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.320,-2.950,4.980
11040734,0.070,0.190,-0.014,0.004,-0.001,0.003,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.940,4.960
11040843,0.090,0.169,0.035,0.003,-0.002,-0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.920,4.910
11040921,0.079,0.178,0.011,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,5.060
11041015,0.066,0.179,0.008,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.900,4.690
11041093,0.086,0.174,0.033,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.890,4.710
11041171,0.082,0.169,0.031,0.003,-0.002,-0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.960,4.940
11041281,0.067,0.177,0.016,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.940,4.930
11041390,0.065,0.172,0.012,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-3.010,4.800
11041531,0.063,0.200,0.015,0.005,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.990,4.740
11041578,0.077,0.170,0.014,0.004,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.370,-2.930,4.710
11041625,0.076,0.170,-0.007,0.003,-0.002,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.880,5.060
11041703,0.068,0.187,0.022,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.920,5.120
11041843,0.062,0.163,0.032,0.003,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.340,-2.980,5.110
11041937,0.070,0.173,-0.008,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.350,-2.940,4.970
11042046,0.079,0.181,0.015,0.004,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.310,-2.980,5.110
11042125,0.062,0.155,0.024,0.004,-0.001,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.360,-2.910,4.910
11042218,0.059,0.163,0.013,0.004,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.330,-2.950,4.860
11042296,0.075,0.174,0.013,0.003,-0.002,0.000,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.390,-2.850,4.810
11042375,0.072,0.180,0.008,0.003,-0.001,0.001,-158.310,-261.020,331.780,-173.400,-3.260,-115.800,1,-0.0033,-0.0016,0.0073,0,-18.460,-2.850,4.750
